City,Date,AvgTemperature_C,AvgWindSpeed_m_s,AvgPrecipitation_mm,CO_ppm,NO2_ppb,O3_ppb,AQI,TrafficIndex
Minneapolis,2024-10-01,13.85,14.24,0.0,5.0,22.0,9,34.0,53
Minneapolis,2024-10-02,17.58,17.14,0.0,0.0,1.0,10,37.0,53
Minneapolis,2024-10-03,14.26,8.24,0.0,0.0,1.0,16,28.0,53
Minneapolis,2024-10-04,12.26,8.11,0.0,0.0,22.0,9,26.0,53
Minneapolis,2024-10-05,17.48,17.9,0.0,0.0,20.0,11,25.0,53
Minneapolis,2024-10-06,14.01,19.48,0.0,0.0,7.0,10,28.0,58
Minneapolis,2024-10-07,12.08,10.21,0.0,0.0,3.0,9,41.0,58
Minneapolis,2024-10-08,13.44,7.76,0.0,0.0,22.0,22,43.0,58
Minneapolis,2024-10-09,14.33,10.01,0.0,0.0,1.0,20,42.0,58
Minneapolis,2024-10-10,17.03,11.37,0.0,0.0,3.0,12,39.0,58
Minneapolis,2024-10-11,18.08,12.78,0.0,6.0,19.0,9,32.0,58
Minneapolis,2024-10-12,11.43,8.39,0.01,0.0,1.0,10,34.0,58
Minneapolis,2024-10-13,9.54,21.14,0.01,0.0,7.0,10,38.0,55
Minneapolis,2024-10-14,6.01,9.18,0.01,0.0,22.0,10,49.0,55
Minneapolis,2024-10-15,5.58,9.84,0.0,1.0,4.0,10,39.0,55
Minneapolis,2024-10-16,6.71,11.35,0.0,0.0,5.0,11,35.0,55
Minneapolis,2024-10-17,13.22,19.72,0.0,0.0,3.0,10,35.0,55
Minneapolis,2024-10-18,16.53,16.59,0.0,0.0,0.0,17,43.0,55
Minneapolis,2024-10-19,16.92,10.11,0.05,0.0,22.0,10,40.0,55
Minneapolis,2024-10-20,17.78,11.66,0.0,0.0,0.0,12,38.0,60
Minneapolis,2024-10-21,21.56,13.3,0.0,1.0,6.0,12,36.0,60
Minneapolis,2024-10-22,18.44,12.42,0.07,0.0,9.0,9,37.0,60
Minneapolis,2024-10-23,10.18,12.6,0.0,0.0,5.0,9,33.0,60
Minneapolis,2024-10-24,11.57,10.77,0.23,0.0,6.0,9,40.0,60
Minneapolis,2024-10-25,9.09,12.15,0.0,21.0,0.0,10,47.0,60
Minneapolis,2024-10-26,7.7,8.13,0.0,0.0,21.0,10,77.0,60
Minneapolis,2024-10-27,11.37,14.33,0.0,0.0,20.0,9,48.0,60
Minneapolis,2024-10-28,16.16,16.19,0.0,4.0,6.0,8,38.0,60
Minneapolis,2024-10-29,19.32,10.56,0.01,0.0,7.0,10,33.0,60
Minneapolis,2024-10-30,15.62,15.2,0.0,21.0,7.0,8,36.0,60
Minneapolis,2024-10-31,3.91,20.97,1.79,10.0,19.0,9,36.0,60
Minneapolis,2024-11-01,2.73,7.37,0.0,21.0,2.0,10,36.0,60
Minneapolis,2024-11-02,7.92,11.33,0.0,0.0,19.0,9,33.0,60
Minneapolis,2024-11-03,8.63,15.91,0.12,0.0,10.0,8,32.0,52
Minneapolis,2024-11-04,12.05,9.94,0.34,0.0,5.0,9,31.0,52
Minneapolis,2024-11-05,6.82,10.83,0.44,21.0,6.0,8,30.0,52
Minneapolis,2024-11-06,4.24,6.23,0.0,0.0,7.0,9,23.0,52
Minneapolis,2024-11-07,4.74,10.8,0.0,7.0,22.0,9,27.0,52
Minneapolis,2024-11-08,6.92,8.39,0.0,0.0,1.0,9,26.0,52
Minneapolis,2024-11-09,6.66,11.91,0.05,0.0,3.0,8,26.0,52
Minneapolis,2024-11-10,8.46,9.09,0.08,21.0,6.0,8,33.0,57
Minneapolis,2024-11-11,5.05,16.28,0.0,0.0,0.0,9,22.0,57
Minneapolis,2024-11-12,2.57,14.4,0.0,0.0,2.0,21,36.0,57
Minneapolis,2024-11-13,5.0,13.42,0.18,2.0,6.0,14,40.0,57
Minneapolis,2024-11-14,6.19,6.25,0.0,0.0,22.0,9,35.0,57
Minneapolis,2024-11-15,6.34,6.33,0.0,0.0,7.0,10,31.0,57
Minneapolis,2024-11-16,7.72,18.13,0.0,0.0,2.0,9,36.0,57
Minneapolis,2024-11-17,7.06,12.98,0.0,0.0,21.0,10,39.0,53
Minneapolis,2024-11-18,5.93,13.8,0.42,21.0,7.0,9,40.0,53
Minneapolis,2024-11-19,9.65,22.12,0.56,0.0,2.0,9,37.0,53
Minneapolis,2024-11-20,0.75,16.09,0.1,0.0,6.0,23,29.0,53
Minneapolis,2024-11-21,0.34,19.54,0.0,8.0,5.0,10,34.0,53
Minneapolis,2024-11-22,0.78,10.26,0.0,20.0,20.0,9,27.0,53
Minneapolis,2024-11-23,1.7,4.1,0.0,0.0,6.0,9,26.0,53
Minneapolis,2024-11-24,3.35,11.24,0.0,21.0,6.0,9,31.0,60
Minneapolis,2024-11-25,-0.82,14.23,0.02,0.0,20.0,10,32.0,60
Minneapolis,2024-11-26,-5.52,8.7,0.0,19.0,4.0,9,32.0,60
Minneapolis,2024-11-27,-4.55,8.15,0.0,0.0,22.0,9,31.0,60
Minneapolis,2024-11-28,-5.43,15.41,0.01,0.0,7.0,10,31.0,60
Minneapolis,2024-11-29,-9.53,17.55,0.0,0.0,21.0,7,17.0,60
Minneapolis,2024-11-30,-12.32,13.91,0.0,0.0,23.0,9,29.0,60
Minneapolis,2024-12-01,-11.34,9.97,0.0,0.0,5.0,9,32.0,58
Minneapolis,2024-12-02,-7.95,9.58,0.03,20.0,21.0,9,33.0,58
Minneapolis,2024-12-03,-7.95,11.99,0.0,0.0,21.0,10,32.0,58
Minneapolis,2024-12-04,-5.15,22.55,0.01,0.0,21.0,9,31.0,58
Minneapolis,2024-12-05,-11.0,12.52,0.0,10.0,6.0,9,34.0,58
Minneapolis,2024-12-06,-5.75,8.53,0.0,0.0,6.0,9,27.0,58
Minneapolis,2024-12-07,2.39,13.97,0.0,0.0,6.0,10,34.0,58
Minneapolis,2024-12-08,2.18,8.17,0.0,0.0,5.0,10,35.0,62
Minneapolis,2024-12-09,0.12,14.76,0.0,6.0,1.0,9,24.0,62
Minneapolis,2024-12-10,-4.01,11.85,0.0,0.0,6.0,10,26.0,62
Minneapolis,2024-12-11,-11.65,16.79,0.03,0.0,13.0,15,30.0,62
Minneapolis,2024-12-12,-21.03,6.35,0.0,0.0,6.0,9,29.0,62
Minneapolis,2024-12-13,-17.04,8.37,0.0,0.0,0.0,14,41.0,62
Minneapolis,2024-12-14,-4.62,15.86,0.05,0.0,21.0,7,36.0,62
Minneapolis,2024-12-15,0.97,11.15,0.0,7.0,6.0,8,29.0,52
Minneapolis,2024-12-16,0.87,15.27,0.0,0.0,0.0,14,29.0,52
Minneapolis,2024-12-17,-2.05,11.19,0.01,0.0,21.0,12,26.0,52
Minneapolis,2024-12-18,-4.38,11.79,0.0,0.0,0.0,9,31.0,52
Minneapolis,2024-12-19,-5.54,14.38,0.33,0.0,6.0,11,22.0,52
Minneapolis,2024-12-20,-10.85,11.27,0.04,23.0,5.0,11,32.0,52
Minneapolis,2024-12-21,-16.26,8.25,0.0,0.0,6.0,10,21.0,52
Minneapolis,2024-12-22,-4.31,13.75,0.0,1.0,6.0,14,31.0,52
Minneapolis,2024-12-24,-2.59,6.33,0.0,1.0,1.0,21,5.0,52
Minneapolis,2024-12-25,-0.72,12.05,0.0,0.0,6.0,11,30.0,52
Minneapolis,2024-12-26,0.67,12.83,0.0,1.0,6.0,13,28.0,52
Minneapolis,2024-12-27,2.66,10.33,0.49,5.0,5.0,13,31.0,52
Minneapolis,2024-12-28,1.97,9.03,0.36,7.0,21.0,11,32.0,52
Minneapolis,2024-12-29,0.41,4.62,0.0,6.0,22.0,10,31.0,61
Minneapolis,2024-12-30,0.19,4.1,0.0,0.0,6.0,11,30.0,61
Minneapolis,2024-12-31,-1.2,14.76,0.0,0.0,0.0,12,32.0,61
Minneapolis,2024-12-23,-2.06,9.34,0.02,21.0,0.0,7,38.0,52
Montreal,2024-02-29,-10.98,29.06,0.0,7.0,9.0,22,34.0,57
Montreal,2024-03-01,-6.45,10.76,0.0,0.0,8.0,7,24.0,57
Montreal,2024-03-02,0.23,10.59,0.1,23.0,7.0,11,19.0,57
Montreal,2024-03-03,2.41,6.98,0.01,0.0,3.0,11,21.0,53
Montreal,2024-03-04,3.43,12.38,0.0,0.0,2.0,13,27.0,53
Montreal,2024-03-05,6.46,18.25,0.0,0.0,19.0,20,23.0,53
Montreal,2024-03-06,2.9,16.32,0.32,8.0,9.0,11,31.0,53
Montreal,2024-03-07,3.24,20.22,0.0,0.0,8.0,11,39.0,53
Montreal,2024-03-08,0.1,13.08,0.0,0.0,9.0,11,35.0,53
Montreal,2024-03-09,2.68,21.99,0.23,3.0,19.0,13,30.0,53
Montreal,2024-03-10,0.24,15.69,1.05,0.0,12.0,12,41.0,55
Montreal,2024-03-11,-1.54,25.95,0.04,9.0,23.0,11,43.0,55
Montreal,2024-03-12,0.52,16.96,0.0,0.0,9.0,11,45.0,55
Montreal,2024-03-13,0.17,10.85,0.06,0.0,8.0,12,49.0,55
Montreal,2024-03-14,4.04,8.07,0.0,8.0,8.0,10,48.0,55
Montreal,2024-03-15,4.34,10.17,0.19,7.0,20.0,23,18.0,55
Montreal,2024-03-16,1.83,6.58,0.02,0.0,19.0,11,32.0,55
Montreal,2024-03-17,3.54,17.04,0.26,20.0,9.0,8,26.0,59
Montreal,2024-03-18,1.14,20.76,0.08,0.0,7.0,13,42.0,59
Montreal,2024-03-19,-1.62,16.38,0.02,0.0,19.0,12,41.0,59
Montreal,2024-03-20,0.79,18.2,0.1,5.0,19.0,12,54.0,59
Montreal,2024-03-21,-5.62,28.19,0.0,19.0,7.0,11,54.0,59
Montreal,2024-03-22,-7.48,14.13,0.0,0.0,7.0,7,39.0,59
Montreal,2024-03-23,-5.63,15.62,0.25,0.0,20.0,12,45.0,59
Montreal,2024-03-24,-3.98,9.09,0.0,0.0,20.0,11,41.0,54
Montreal,2024-03-25,-0.6,10.44,0.0,0.0,21.0,11,42.0,54
Montreal,2024-03-26,4.64,12.16,0.0,0.0,8.0,7,31.0,54
Montreal,2024-03-27,7.15,14.94,0.14,0.0,18.0,11,41.0,54
Montreal,2024-03-28,5.69,12.89,0.0,23.0,20.0,11,44.0,54
Montreal,2024-03-29,3.28,16.12,0.0,0.0,7.0,11,49.0,54
Montreal,2024-03-30,1.27,20.61,0.0,0.0,20.0,11,47.0,54
Montreal,2024-03-31,3.24,13.73,0.0,6.0,22.0,11,43.0,63
Montreal,2024-04-01,2.84,9.21,0.0,19.0,19.0,10,31.0,63
Montreal,2024-04-02,2.82,15.07,0.0,23.0,8.0,11,33.0,63
Montreal,2024-04-03,4.67,23.03,0.2,2.0,8.0,12,43.0,63
Montreal,2024-04-04,-0.3,28.88,1.08,2.0,6.0,11,44.0,63
Montreal,2024-04-05,1.48,18.31,0.2,22.0,7.0,12,45.0,63
Montreal,2024-04-06,2.97,14.52,0.01,0.0,17.0,11,41.0,63
Montreal,2024-04-07,4.07,6.88,0.0,0.0,15.0,10,47.0,54
Montreal,2024-04-08,8.09,11.96,0.0,0.0,2.0,10,48.0,54
Montreal,2024-04-09,8.66,10.26,0.0,14.0,7.0,12,40.0,54
Montreal,2024-04-10,9.62,10.98,0.74,8.0,6.0,18,38.0,54
Montreal,2024-04-11,10.42,13.73,0.28,21.0,7.0,10,37.0,54
Montreal,2024-04-12,14.17,22.0,0.92,0.0,2.0,11,46.0,54
Montreal,2024-04-13,6.19,20.56,0.19,1.0,7.0,11,49.0,54
Montreal,2024-04-14,5.96,13.66,0.09,0.0,19.0,11,47.0,54
Montreal,2024-04-15,8.39,12.11,0.0,23.0,3.0,9,45.0,54
Montreal,2024-04-16,6.57,14.37,0.0,23.0,23.0,11,48.0,54
Montreal,2024-04-17,5.02,10.47,0.0,0.0,0.0,9,44.0,54
Montreal,2024-04-18,6.52,19.24,0.3,18.0,6.0,9,37.0,54
Montreal,2024-04-19,8.72,20.8,0.16,20.0,8.0,12,35.0,54
Montreal,2024-04-20,7.54,19.25,0.01,0.0,7.0,10,33.0,54
Montreal,2024-04-21,5.37,22.83,0.05,23.0,7.0,12,34.0,57
Montreal,2024-04-22,2.73,16.65,0.0,1.0,0.0,11,41.0,57
Montreal,2024-04-23,10.27,14.58,0.0,0.0,6.0,11,44.0,57
Montreal,2024-04-24,4.95,16.52,0.59,16.0,7.0,11,50.0,57
Montreal,2024-04-25,1.8,9.11,0.0,22.0,6.0,10,67.0,57
Montreal,2024-04-26,5.68,6.73,0.0,0.0,9.0,14,50.0,57
Montreal,2024-04-27,10.07,15.58,0.04,3.0,21.0,10,43.0,57
Montreal,2024-04-28,13.48,14.45,0.1,11.0,7.0,11,45.0,59
Montreal,2024-04-29,7.96,11.53,0.0,15.0,10.0,10,40.0,59
Montreal,2024-04-30,6.38,18.93,0.42,20.0,6.0,9,37.0,59
Montreal,2024-05-01,8.36,6.74,0.03,0.0,6.0,11,47.0,59
Montreal,2024-05-02,11.58,11.75,0.32,20.0,0.0,11,46.0,59
Montreal,2024-05-03,11.88,11.12,0.01,0.0,21.0,10,38.0,59
Montreal,2024-05-04,14.59,12.49,0.02,1.0,7.0,11,39.0,59
Montreal,2024-05-05,10.85,20.79,0.51,0.0,7.0,9,36.0,63
Montreal,2024-05-06,14.48,12.55,0.08,0.0,6.0,12,37.0,63
Montreal,2024-05-07,13.79,9.92,0.0,0.0,7.0,11,28.0,63
Montreal,2024-05-08,9.92,19.88,0.38,0.0,10.0,11,26.0,63
Montreal,2024-05-09,10.35,10.93,0.01,22.0,19.0,12,37.0,63
Montreal,2024-05-10,10.85,11.0,0.0,0.0,7.0,12,43.0,63
Montreal,2024-05-11,11.68,8.03,0.0,0.0,8.0,11,43.0,63
Montreal,2024-05-12,12.05,8.26,0.02,19.0,7.0,11,38.0,54
Montreal,2024-05-13,13.72,13.9,0.1,0.0,21.0,12,34.0,54
Montreal,2024-05-14,15.46,12.48,0.55,0.0,19.0,11,41.0,54
Montreal,2024-05-15,16.17,9.97,0.1,7.0,7.0,10,42.0,54
Montreal,2024-05-16,16.83,11.0,0.01,0.0,5.0,10,44.0,54
Montreal,2024-05-17,18.73,9.7,0.0,0.0,23.0,10,33.0,54
Montreal,2024-05-18,18.75,12.11,0.01,0.0,0.0,11,37.0,54
Montreal,2024-05-19,18.28,8.55,0.0,0.0,6.0,11,39.0,54
Montreal,2024-05-20,21.0,11.84,0.0,13.0,4.0,10,40.0,54
Montreal,2024-05-21,20.46,10.27,0.01,0.0,0.0,7,37.0,54
Montreal,2024-05-22,22.88,8.56,0.09,0.0,7.0,11,34.0,54
Montreal,2024-05-23,21.6,21.43,0.02,0.0,0.0,10,40.0,54
Montreal,2024-05-24,16.35,19.79,0.0,5.0,6.0,13,37.0,54
Montreal,2024-05-25,15.02,5.54,0.0,0.0,7.0,13,31.0,54
Montreal,2024-05-26,18.83,5.77,0.0,0.0,23.0,13,24.0,58
Montreal,2024-05-27,19.55,25.45,0.79,0.0,20.0,15,30.0,58
Montreal,2024-05-28,17.88,22.7,0.12,0.0,8.0,11,43.0,58
Montreal,2024-05-29,14.85,11.53,0.0,12.0,5.0,10,49.0,58
Montreal,2024-05-30,14.75,9.94,0.0,9.0,7.0,11,48.0,58
Montreal,2024-05-31,16.78,13.05,0.0,5.0,2.0,11,54.0,58
Montreal,2024-06-01,18.61,9.44,0.0,9.0,7.0,12,38.0,58
Montreal,2024-06-02,19.7,8.08,0.0,5.0,7.0,11,42.0,62
Montreal,2024-06-03,21.53,6.47,0.0,5.0,0.0,7,42.0,62
Montreal,2024-06-04,22.28,5.56,0.0,9.0,6.0,11,28.0,62
Montreal,2024-06-05,23.54,7.23,0.01,21.0,13.0,11,27.0,62
Montreal,2024-06-06,22.12,13.17,0.88,10.0,22.0,11,27.0,62
Montreal,2024-06-07,18.4,11.58,0.18,10.0,6.0,11,47.0,62
Montreal,2024-06-08,16.91,19.4,0.16,13.0,6.0,11,51.0,62
Montreal,2024-06-09,15.72,18.38,0.23,7.0,4.0,8,41.0,62
Montreal,2024-06-10,15.29,18.26,0.24,8.0,5.0,14,44.0,62
Montreal,2024-06-11,15.13,10.18,0.0,0.0,6.0,10,50.0,62
Montreal,2024-06-12,16.71,10.55,0.0,0.0,23.0,9,54.0,62
Montreal,2024-06-13,19.8,12.72,0.43,7.0,4.0,12,54.0,62
Montreal,2024-06-14,20.2,19.09,0.4,13.0,6.0,11,51.0,62
Montreal,2024-06-15,15.05,11.08,0.0,10.0,5.0,10,58.0,62
Montreal,2024-06-16,16.44,6.04,0.0,7.0,3.0,11,44.0,60
Montreal,2024-06-17,21.28,10.78,0.0,7.0,6.0,13,44.0,60
Montreal,2024-06-18,26.01,12.2,0.0,0.0,1.0,9,43.0,60
Montreal,2024-06-19,27.76,15.04,0.0,20.0,14.0,11,44.0,60
Montreal,2024-06-20,26.58,14.13,0.15,21.0,21.0,11,44.0,60
Montreal,2024-06-21,21.21,11.12,0.0,0.0,5.0,10,42.0,60
Montreal,2024-06-22,20.11,6.3,0.07,18.0,3.0,13,32.0,60
Montreal,2024-06-23,20.61,16.52,1.77,3.0,22.0,9,40.0,57
Montreal,2024-06-24,17.65,16.11,0.33,0.0,20.0,13,45.0,57
Montreal,2024-06-25,21.61,14.29,0.0,17.0,20.0,11,67.0,57
Montreal,2024-06-26,21.75,17.05,0.08,0.0,23.0,9,67.0,57
Montreal,2024-06-27,16.96,15.83,0.2,10.0,20.0,10,38.0,57
Montreal,2024-06-28,16.27,9.25,0.0,0.0,21.0,12,38.0,57
Montreal,2024-06-29,18.52,17.7,1.0,0.0,0.0,11,21.0,57
Montreal,2024-06-30,21.68,19.68,0.22,7.0,23.0,12,32.0,62
Montreal,2024-07-01,20.5,8.81,0.0,8.0,23.0,11,44.0,62
Montreal,2024-07-02,21.07,8.3,0.0,0.0,0.0,11,29.0,62
Montreal,2024-07-03,22.57,16.24,0.01,0.0,23.0,13,28.0,62
Montreal,2024-07-04,23.9,14.61,0.08,2.0,7.0,10,30.0,62
Montreal,2024-07-05,23.24,8.43,0.05,0.0,6.0,11,23.0,62
Montreal,2024-07-06,22.21,7.63,0.51,19.0,3.0,12,29.0,62
Montreal,2024-07-07,23.12,8.83,0.0,0.0,7.0,11,31.0,55
Montreal,2024-07-08,23.92,9.71,0.0,15.0,5.0,10,32.0,55
Montreal,2024-07-09,24.08,9.81,0.0,0.0,20.0,11,19.0,55
Montreal,2024-07-10,21.37,11.8,1.73,4.0,23.0,13,34.0,55
Montreal,2024-07-11,20.34,15.49,0.61,0.0,21.0,9,50.0,55
Montreal,2024-07-12,22.48,6.5,0.03,0.0,6.0,10,90.0,55
Montreal,2024-07-13,23.59,10.33,0.05,7.0,20.0,12,74.0,55
Montreal,2024-07-14,24.09,14.12,0.0,8.0,5.0,10,48.0,56
Montreal,2024-07-15,24.48,13.76,0.09,0.0,4.0,9,37.0,56
Montreal,2024-07-16,23.82,11.25,0.28,3.0,1.0,8,33.0,56
Montreal,2024-07-17,23.39,16.68,0.03,21.0,20.0,9,30.0,56
Montreal,2024-07-18,20.18,17.81,0.06,8.0,19.0,9,31.0,56
Montreal,2024-07-19,20.32,13.03,0.0,0.0,1.0,11,29.0,56
Montreal,2024-07-20,21.19,17.8,0.03,7.0,1.0,10,17.0,56
Montreal,2024-07-21,18.88,9.39,0.01,5.0,6.0,11,26.0,53
Montreal,2024-07-22,20.7,7.24,0.0,1.0,6.0,11,28.0,53
Montreal,2024-07-23,21.19,8.27,0.19,0.0,5.0,10,29.0,53
Montreal,2024-07-24,21.57,11.66,0.59,5.0,6.0,10,23.0,53
Montreal,2024-07-25,19.86,21.05,0.11,10.0,6.0,8,19.0,53
Montreal,2024-07-26,20.8,14.0,0.01,2.0,20.0,11,29.0,53
Montreal,2024-07-27,21.32,8.38,0.0,4.0,20.0,11,23.0,53
Montreal,2024-07-28,23.32,9.93,0.0,1.0,6.0,10,20.0,63
Montreal,2024-07-29,24.36,4.12,0.0,0.0,6.0,14,24.0,63
Montreal,2024-07-30,25.19,9.84,0.01,13.0,19.0,10,21.0,63
Montreal,2024-07-31,23.68,9.69,0.82,0.0,6.0,9,24.0,63
Montreal,2024-08-01,24.9,8.68,0.11,5.0,20.0,10,29.0,63
Montreal,2024-08-02,26.01,9.83,0.0,0.0,23.0,9,29.0,63
Montreal,2024-08-03,25.21,10.61,0.12,0.0,20.0,10,37.0,63
Montreal,2024-08-04,23.81,8.65,0.4,0.0,20.0,9,25.0,58
Montreal,2024-08-05,19.23,7.16,0.11,21.0,20.0,9,20.0,58
Montreal,2024-08-06,18.62,5.98,0.0,6.0,20.0,14,41.0,58
Montreal,2024-08-07,19.48,7.12,0.0,4.0,7.0,10,41.0,58
Montreal,2024-08-08,19.85,12.07,0.02,18.0,6.0,11,45.0,58
Montreal,2024-08-09,19.3,17.42,5.09,11.0,6.0,10,40.0,58
Montreal,2024-08-10,20.74,19.95,0.0,9.0,7.0,10,45.0,58
Montreal,2024-08-11,18.79,17.25,0.05,0.0,1.0,10,45.0,60
Montreal,2024-08-12,17.76,13.85,0.07,4.0,23.0,10,44.0,60
Montreal,2024-08-13,20.5,11.69,0.02,6.0,0.0,9,44.0,60
Montreal,2024-08-14,21.6,8.21,0.02,5.0,19.0,12,44.0,60
Montreal,2024-08-15,22.46,6.88,0.05,1.0,6.0,12,42.0,60
Montreal,2024-08-16,23.52,6.67,0.0,0.0,21.0,9,44.0,60
Montreal,2024-08-17,22.71,15.45,0.15,0.0,23.0,10,36.0,60
Montreal,2024-08-18,22.56,19.05,0.09,0.0,0.0,10,39.0,59
Montreal,2024-08-19,18.11,15.8,0.8,6.0,21.0,10,36.0,59
Montreal,2024-08-20,15.27,11.33,0.16,1.0,20.0,16,42.0,59
Montreal,2024-08-21,14.01,12.17,0.53,21.0,6.0,11,40.0,59
Montreal,2024-08-22,15.92,8.46,0.23,5.0,6.0,12,42.0,59
Montreal,2024-08-23,18.57,11.04,0.0,3.0,7.0,11,48.0,59
Montreal,2024-08-24,20.12,12.82,0.0,1.0,22.0,15,41.0,59
Montreal,2024-08-25,20.4,7.57,0.09,6.0,21.0,11,45.0,62
Montreal,2024-08-26,21.05,5.04,0.0,0.0,6.0,12,31.0,62
Montreal,2024-08-27,23.14,12.36,0.0,0.0,6.0,11,41.0,62
Montreal,2024-08-28,18.75,13.98,0.18,0.0,6.0,9,36.0,62
Montreal,2024-08-29,15.95,10.09,0.0,6.0,21.0,9,29.0,62
Montreal,2024-08-30,18.79,14.33,0.0,20.0,19.0,9,29.0,62
Montreal,2024-08-31,19.47,14.68,0.82,0.0,0.0,11,30.0,62
Montreal,2024-09-01,19.82,15.54,0.18,6.0,22.0,10,30.0,58
Montreal,2024-09-02,14.43,13.05,0.0,6.0,20.0,11,38.0,58
Montreal,2024-09-03,15.55,13.08,0.0,0.0,6.0,14,31.0,58
Montreal,2024-09-04,18.28,13.2,0.0,1.0,7.0,10,39.0,58
Montreal,2024-09-05,19.38,9.79,0.0,0.0,7.0,9,31.0,58
Montreal,2024-09-06,19.2,15.8,0.0,0.0,19.0,7,24.0,58
Montreal,2024-09-07,17.53,18.19,0.74,20.0,7.0,10,37.0,58
Montreal,2024-09-08,10.88,22.93,0.06,1.0,5.0,11,38.0,59
Montreal,2024-09-09,14.66,15.85,0.0,18.0,20.0,11,36.0,59
Montreal,2024-09-10,13.56,12.33,0.0,21.0,7.0,9,46.0,59
Montreal,2024-09-11,16.65,11.27,0.0,5.0,7.0,9,31.0,59
Montreal,2024-09-12,18.28,7.38,0.0,20.0,20.0,11,35.0,59
Montreal,2024-09-13,19.63,4.61,0.0,0.0,21.0,11,20.0,59
Montreal,2024-09-14,20.09,7.54,0.0,3.0,23.0,13,17.0,59
Montreal,2024-09-15,20.46,6.05,0.0,20.0,0.0,8,22.0,56
Montreal,2024-09-16,21.34,10.06,0.0,7.0,7.0,9,31.0,56
Montreal,2024-09-17,21.17,9.65,0.0,1.0,20.0,10,37.0,56
Montreal,2024-09-18,20.71,4.12,0.0,20.0,6.0,10,40.0,56
Montreal,2024-09-19,20.3,7.33,0.0,22.0,7.0,9,40.0,56
Montreal,2024-09-20,19.07,13.32,0.02,20.0,23.0,10,43.0,56
Montreal,2024-09-21,18.18,11.15,0.0,6.0,21.0,10,47.0,56
Montreal,2024-09-22,16.79,11.85,0.0,19.0,0.0,11,50.0,60
Montreal,2024-09-23,15.66,13.99,0.15,0.0,20.0,11,47.0,60
Montreal,2024-09-24,16.32,12.57,0.0,20.0,20.0,10,40.0,60
Montreal,2024-09-25,14.51,19.43,0.29,0.0,19.0,11,30.0,60
Montreal,2024-09-26,16.42,18.88,0.87,22.0,19.0,23,23.0,60
Montreal,2024-09-27,15.88,8.46,0.0,4.0,19.0,16,36.0,60
Montreal,2024-09-28,15.78,10.19,0.0,5.0,1.0,10,38.0,60
Montreal,2024-09-29,15.49,7.06,0.0,0.0,20.0,10,31.0,60
Montreal,2024-09-30,16.43,11.3,0.0,22.0,22.0,10,31.0,60
Montreal,2024-10-01,16.48,12.66,0.0,5.0,19.0,10,28.0,60
Montreal,2024-10-02,15.52,15.59,0.08,3.0,19.0,10,31.0,60
Montreal,2024-10-03,14.63,10.58,0.0,0.0,0.0,10,35.0,60
Montreal,2024-10-04,15.89,9.48,0.12,0.0,22.0,10,25.0,60
Montreal,2024-10-05,13.7,8.9,0.01,0.0,0.0,10,31.0,60
Montreal,2024-10-06,12.3,11.83,0.26,0.0,20.0,11,31.0,55
Montreal,2024-10-07,13.35,17.0,0.34,5.0,8.0,11,45.0,55
Montreal,2024-10-08,9.21,8.85,0.2,3.0,19.0,10,48.0,55
Montreal,2024-10-09,8.95,12.41,0.0,0.0,8.0,10,44.0,55
Montreal,2024-10-10,8.7,17.45,0.0,0.0,8.0,10,44.0,55
Montreal,2024-10-11,11.3,19.8,0.08,0.0,8.0,10,38.0,55
Montreal,2024-10-12,10.46,23.55,0.01,1.0,18.0,10,44.0,55
Montreal,2024-10-13,6.65,7.48,0.0,1.0,6.0,10,42.0,58
Montreal,2024-10-14,5.99,17.28,0.25,0.0,7.0,10,42.0,58
Montreal,2024-10-15,5.77,18.46,0.1,22.0,6.0,10,34.0,58
Montreal,2024-10-16,6.73,14.96,0.03,3.0,20.0,10,31.0,58
Montreal,2024-10-17,6.55,10.69,0.0,20.0,0.0,10,34.0,58
Montreal,2024-10-18,8.44,9.1,0.0,22.0,23.0,10,41.0,58
Montreal,2024-10-19,10.62,13.75,0.0,5.0,0.0,10,41.0,58
Montreal,2024-10-20,12.89,18.49,0.0,18.0,7.0,10,44.0,57
Montreal,2024-10-21,16.12,17.22,0.0,22.0,19.0,10,47.0,57
Montreal,2024-10-22,13.9,7.68,0.0,0.0,20.0,10,39.0,57
Montreal,2024-10-23,17.06,16.74,0.02,4.0,19.0,10,37.0,57
Montreal,2024-10-24,8.71,11.12,0.0,6.0,8.0,10,51.0,57
Montreal,2024-10-25,6.14,5.46,0.0,0.0,10.0,10,64.0,57
Montreal,2024-10-26,7.8,19.57,0.03,7.0,18.0,10,44.0,57
Montreal,2024-10-27,4.06,17.88,0.01,0.0,20.0,10,43.0,57
